property_id,city,locality,locality_tier,area_type,total_sqft,bhk,bath,balcony,age_years,distance_to_center_km,furnishing,facing,parking_spaces,rera_approved,nearby_schools,nearby_hospitals,price
P02336,Hyderabad,Hyderabad-Mid-6,Mid,Carpet Area,1708.6,3,3,2,20,9.34,Fully Furnished,South-East,0,1,4,1,8090000.0
P02337,Pune,Pune-Emerging-6,Emerging,Carpet Area,1451.2,3,4,0,10,17.2,Semi-Furnished,West,1,1,5,2,3745000.0
P02338,Mumbai,Mumbai-Mid-1,Mid,Carpet Area,2328.6,4,3,0,18,13.61,Unfurnished,South-East,1,0,4,1,28682000.0
P02339,Hyderabad,Hyderabad-Mid-1,Mid,Super built-up Area,1754.4,3,2,3,17,6.58,Semi-Furnished,North-East,2,0,4,1,8241000.0
P02340,Bengaluru,Bengaluru-Mid-3,Mid,Built-up Area,1002.4,2,1,1,18,5.87,Fully Furnished,North-East,0,0,1,2,6425000.0
P02341,Bengaluru,Bengaluru-Premium-2,Premium,Plot Area,1286.3,2,1,0,17,3.68,Semi-Furnished,South,0,1,3,1,10492000.0
P02342,Delhi,Delhi-Mid-8,Mid,Plot Area,2052.0,3,4,3,12,13.64,Semi-Furnished,East,1,0,2,2,15899000.0
P02343,Mumbai,Mumbai-Emerging-6,Emerging,Super built-up Area,1555.7,3,4,2,11,23.19,Fully Furnished,West,2,0,2,0,14559000.0
P02344,Hyderabad,Hyderabad-Mid-4,Mid,Built-up Area,1561.0,3,2,0,7,12.18,Semi-Furnished,West,2,0,2,0,7867000.0
P02345,Hyderabad,Hyderabad-Mid-4,Mid,Built-up Area,1534.1,4,4,3,23,9.06,Unfurnished,South-East,1,0,5,0,7978000.0
P02346,Delhi,Delhi-Mid-1,Mid,Plot Area,1700.0,3,2,3,15,5.3,Unfurnished,East,2,1,1,0,15403000.0
P02347,Delhi,Delhi-Premium-2,Premium,Built-up Area,1155.7,2,2,0,24,5.58,Semi-Furnished,East,0,1,0,3,15061000.0
P02348,Chennai,Chennai-Mid-7,Mid,Carpet Area,2032.7,3,4,0,7,5.42,Unfurnished,South,2,1,3,3,10746000.0
P02349,Chennai,Chennai-Premium-2,Premium,Built-up Area,1134.7,3,3,1,3,0.57,Semi-Furnished,South,1,1,2,2,11994000.0
P02350,Hyderabad,Hyderabad-Mid-1,Mid,Carpet Area,2071.4,3,3,3,11,14.29,Unfurnished,North,2,0,5,0,11489000.0
P02351,Bengaluru,Bengaluru-Emerging-5,Emerging,Plot Area,979.1,2,3,1,14,12.97,Fully Furnished,North-East,0,0,0,1,3437000.0
P02352,Mumbai,Mumbai-Premium-6,Premium,Super built-up Area,1834.8,3,4,2,2,5.64,Fully Furnished,West,0,0,3,1,50664000.0
P02353,Mumbai,Mumbai-Emerging-5,Emerging,Super built-up Area,453.8,1,2,1,19,12.35,Fully Furnished,North,2,1,1,3,3151000.0
P02354,Delhi,Delhi-Mid-7,Mid,Built-up Area,1133.6,2,2,2,8,7.66,Fully Furnished,North-East,2,1,0,2,11189000.0
P02355,Pune,Pune-Mid-1,Mid,Plot Area,2109.0,4,3,1,23,12.05,Fully Furnished,East,0,1,3,0,8644000.0
P02356,Mumbai,Mumbai-Premium-7,Premium,Carpet Area,996.1,2,1,2,4,3.88,Semi-Furnished,East,0,1,0,0,27606000.0
P02357,Bengaluru,Bengaluru-Mid-6,Mid,Built-up Area,1721.9,3,2,1,12,15.0,Semi-Furnished,North-East,0,0,3,0,7830000.0
P02358,Chennai,Chennai-Mid-7,Mid,Built-up Area,968.8,2,1,1,13,10.85,Fully Furnished,North,1,1,1,0,5040000.0
P02359,Hyderabad,Hyderabad-Mid-2,Mid,Super built-up Area,1004.0,2,3,2,16,6.58,Unfurnished,North-East,0,1,1,1,4849000.0
P02360,Chennai,Chennai-Mid-4,Mid,Plot Area,1061.6,2,3,1,9,14.06,Unfurnished,North-East,2,1,5,1,5740000.0
P02361,Chennai,Chennai-Mid-6,Mid,Super built-up Area,549.5,1,1,0,6,11.23,Unfurnished,North-East,2,1,4,1,2973000.0
P02362,Delhi,Delhi-Premium-5,Premium,Plot Area,980.5,2,3,1,11,5.33,Semi-Furnished,North,1,1,1,3,15512000.0
P02363,Hyderabad,Hyderabad-Premium-1,Premium,Super built-up Area,1158.2,2,3,1,16,3.65,Semi-Furnished,West,2,1,3,2,10718000.0
P02364,Bengaluru,Bengaluru-Emerging-6,Emerging,Plot Area,2535.0,4,3,4,12,17.93,Semi-Furnished,South,0,1,0,3,8697000.0
P02365,Bengaluru,Bengaluru-Mid-8,Mid,Carpet Area,966.3,2,1,1,12,7.97,Unfurnished,North,1,1,5,3,6452000.0
P02366,Chennai,Chennai-Emerging-5,Emerging,Super built-up Area,600.0,1,1,0,17,16.74,Unfurnished,South-East,1,0,5,3,1577000.0
P02367,Delhi,Delhi-Premium-2,Premium,Carpet Area,1030.8,2,2,0,8,2.41,Unfurnished,South,0,1,2,2,19704000.0
P02368,Mumbai,Mumbai-Emerging-4,Emerging,Built-up Area,1711.7,3,3,1,18,16.0,Unfurnished,East,2,1,5,0,14815000.0
P02369,Chennai,Chennai-Mid-5,Mid,Super built-up Area,1158.0,2,1,2,18,7.34,Fully Furnished,South-East,0,1,1,3,4723000.0
P02370,Delhi,Delhi-Mid-3,Mid,Built-up Area,340.3,1,2,1,23,13.21,Fully Furnished,North,0,0,2,3,2889000.0
P02371,Delhi,Delhi-Mid-5,Mid,Built-up Area,1886.5,4,3,2,11,6.13,Fully Furnished,South,2,1,0,2,17941000.0
P02372,Chennai,Chennai-Mid-5,Mid,Built-up Area,2552.0,4,3,4,3,14.77,Unfurnished,West,2,0,0,0,15339000.0
P02373,Mumbai,Mumbai-Mid-4,Mid,Super built-up Area,1185.1,2,3,2,11,11.22,Fully Furnished,South,2,1,4,0,17573000.0
P02374,Delhi,Delhi-Mid-3,Mid,Plot Area,539.6,1,1,0,10,14.33,Semi-Furnished,East,1,0,2,1,4699000.0
P02375,Mumbai,Mumbai-Emerging-3,Emerging,Super built-up Area,1508.4,3,3,1,2,24.08,Semi-Furnished,East,1,1,3,3,11162000.0
P02376,Hyderabad,Hyderabad-Emerging-6,Emerging,Super built-up Area,953.7,2,3,1,15,15.51,Unfurnished,South,0,1,1,2,3427000.0
P02377,Hyderabad,Hyderabad-Emerging-2,Emerging,Carpet Area,589.5,1,1,0,24,26.69,Semi-Furnished,South-East,0,0,1,2,1348000.0
P02378,Chennai,Chennai-Mid-7,Mid,Built-up Area,1095.4,2,2,1,10,14.56,Unfurnished,West,2,1,4,0,4369000.0
P02379,Hyderabad,Hyderabad-Mid-1,Mid,Carpet Area,1207.7,3,4,2,17,6.22,Semi-Furnished,North,2,1,0,2,6818000.0
P02380,Hyderabad,Hyderabad-Premium-7,Premium,Carpet Area,1617.9,3,2,1,4,0.24,Unfurnished,South-East,1,1,4,1,16583000.0
P02381,Pune,Pune-Emerging-1,Emerging,Super built-up Area,1961.2,4,3,1,16,23.76,Fully Furnished,North-East,2,1,4,2,5319000.0
P02382,Delhi,Delhi-Mid-4,Mid,Built-up Area,1188.7,2,3,0,17,12.26,Unfurnished,South,2,1,3,1,9976000.0
P02383,Mumbai,Mumbai-Premium-2,Premium,Built-up Area,1267.3,2,2,2,4,0.94,Semi-Furnished,North,1,1,4,0,29201000.0
P02384,Bengaluru,Bengaluru-Emerging-4,Emerging,Plot Area,2099.9,3,2,1,9,23.05,Unfurnished,South-East,0,1,1,1,7113000.0
P02385,Bengaluru,Bengaluru-Mid-6,Mid,Super built-up Area,1650.0,3,3,0,9,12.79,Unfurnished,South-East,1,0,0,3,8349000.0
P02386,Mumbai,Mumbai-Mid-1,Mid,Built-up Area,712.3,1,1,0,20,14.43,Unfurnished,North,0,1,5,2,7479000.0
P02387,Pune,Pune-Mid-8,Mid,Plot Area,1056.7,3,2,2,14,12.9,Semi-Furnished,North-East,2,1,5,1,4339000.0
P02388,Hyderabad,Hyderabad-Emerging-7,Emerging,Carpet Area,622.2,1,1,1,23,14.73,Semi-Furnished,East,2,1,3,3,1248000.0
P02389,Hyderabad,Hyderabad-Mid-5,Mid,Super built-up Area,2374.9,5,6,1,3,11.06,Unfurnished,South-East,1,1,2,3,11831000.0
P02390,Pune,Pune-Emerging-5,Emerging,Built-up Area,1534.0,3,3,0,9,20.75,Unfurnished,West,1,1,5,3,4955000.0
P02391,Pune,Pune-Mid-8,Mid,Plot Area,1191.4,2,2,2,0,14.37,Unfurnished,South,2,0,2,2,6098000.0
P02392,Chennai,Chennai-Premium-6,Premium,Plot Area,1196.3,2,1,0,16,4.19,Unfurnished,South,1,0,2,1,7863000.0
P02393,Bengaluru,Bengaluru-Emerging-1,Emerging,Plot Area,1101.1,2,1,2,2,12.0,Unfurnished,North,1,1,3,3,4353000.0
P02394,Hyderabad,Hyderabad-Mid-1,Mid,Plot Area,1864.6,4,4,3,13,10.1,Unfurnished,North-East,1,1,0,0,11427000.0
P02395,Mumbai,Mumbai-Mid-2,Mid,Super built-up Area,1343.3,2,3,1,8,5.14,Semi-Furnished,South-East,2,1,1,2,24108000.0
P02396,Pune,Pune-Premium-8,Premium,Built-up Area,2341.1,4,5,4,16,5.03,Unfurnished,South-East,1,1,4,0,21459000.0
P02397,Bengaluru,Bengaluru-Emerging-6,Emerging,Built-up Area,1954.7,3,3,1,1,24.34,Unfurnished,South-East,0,1,2,0,7583000.0
P02398,Mumbai,Mumbai-Emerging-5,Emerging,Super built-up Area,2224.1,5,4,3,7,18.26,Unfurnished,South,0,0,5,1,16437000.0
P02399,Pune,Pune-Mid-2,Mid,Built-up Area,1831.4,4,3,4,3,10.05,Unfurnished,North,1,1,3,3,10933000.0
P02400,Mumbai,Mumbai-Emerging-3,Emerging,Built-up Area,2310.2,4,4,1,19,16.39,Semi-Furnished,East,2,1,0,0,16719000.0
P02401,Mumbai,Mumbai-Mid-1,Mid,Built-up Area,2672.7,5,4,5,3,10.61,Unfurnished,South,2,0,5,3,55553000.0
P02402,Mumbai,Mumbai-Emerging-7,Emerging,Carpet Area,2310.0,3,2,0,21,17.75,Semi-Furnished,South-East,0,1,2,0,17054000.0
P02403,Mumbai,Mumbai-Mid-1,Mid,Super built-up Area,3260.8,5,6,4,20,7.24,Semi-Furnished,North,0,1,4,0,47497000.0
P02404,Pune,Pune-Mid-7,Mid,Plot Area,1406.4,2,1,1,9,7.86,Unfurnished,West,0,1,1,2,9543000.0
P02405,Mumbai,Mumbai-Premium-8,Premium,Built-up Area,1955.8,4,4,2,15,1.08,Semi-Furnished,South,0,1,1,1,46015000.0
P02406,Mumbai,Mumbai-Emerging-6,Emerging,Plot Area,676.1,1,1,1,20,19.41,Fully Furnished,West,2,1,3,2,5471000.0
P02407,Bengaluru,Bengaluru-Mid-4,Mid,Built-up Area,1633.3,3,2,3,19,7.46,Semi-Furnished,West,0,1,3,0,8471000.0
P02408,Hyderabad,Hyderabad-Emerging-2,Emerging,Plot Area,1778.1,3,4,2,12,17.38,Unfurnished,South-East,2,1,4,0,5606000.0
P02409,Pune,Pune-Emerging-2,Emerging,Built-up Area,528.4,1,1,0,8,13.76,Fully Furnished,West,1,1,0,0,1711000.0
P02410,Mumbai,Mumbai-Emerging-6,Emerging,Super built-up Area,1104.2,2,1,0,11,17.54,Unfurnished,South,0,1,1,2,9714000.0
P02411,Chennai,Chennai-Mid-6,Mid,Built-up Area,1287.2,3,4,3,20,11.53,Unfurnished,North,2,0,3,2,4657000.0
P02412,Pune,Pune-Premium-6,Premium,Super built-up Area,2413.2,4,4,0,14,3.38,Semi-Furnished,North,2,1,4,2,18733000.0
P02413,Hyderabad,Hyderabad-Premium-5,Premium,Plot Area,1131.0,2,2,1,9,3.01,Semi-Furnished,West,0,0,5,2,11432000.0
P02414,Bengaluru,Bengaluru-Mid-5,Mid,Super built-up Area,715.3,2,2,1,7,12.62,Unfurnished,North,1,1,4,2,3892000.0
P02415,Hyderabad,Hyderabad-Mid-5,Mid,Plot Area,2154.4,5,6,4,0,11.59,Unfurnished,North-East,0,0,5,0,15717000.0
P02416,Bengaluru,Bengaluru-Emerging-5,Emerging,Carpet Area,1106.4,3,4,1,4,21.16,Unfurnished,North,1,1,2,2,3824000.0
P02417,Delhi,Delhi-Premium-7,Premium,Built-up Area,1306.9,2,1,1,7,0.43,Fully Furnished,East,2,1,1,3,24414000.0
P02418,Delhi,Delhi-Premium-7,Premium,Built-up Area,894.1,2,3,2,22,4.79,Semi-Furnished,South-East,1,1,3,2,9903000.0
P02419,Pune,Pune-Premium-6,Premium,Super built-up Area,1024.4,2,2,2,16,3.42,Semi-Furnished,North,1,1,5,0,10741000.0
P02420,Chennai,Chennai-Mid-3,Mid,Super built-up Area,1352.3,2,1,1,15,8.01,Unfurnished,West,1,1,0,1,5338000.0
P02421,Mumbai,Mumbai-Mid-7,Mid,Built-up Area,1521.5,3,2,1,17,14.21,Unfurnished,North-East,1,1,0,1,17482000.0
P02422,Mumbai,Mumbai-Mid-8,Mid,Carpet Area,988.2,2,1,0,2,10.78,Unfurnished,South-East,0,1,5,0,15162000.0
P02423,Bengaluru,Bengaluru-Emerging-1,Emerging,Carpet Area,1861.3,3,4,0,21,18.63,Unfurnished,South-East,2,1,1,3,4958000.0
P02424,Mumbai,Mumbai-Premium-1,Premium,Carpet Area,603.3,1,2,1,1,3.17,Semi-Furnished,North-East,2,1,3,1,15851000.0
P02425,Bengaluru,Bengaluru-Premium-3,Premium,Super built-up Area,1395.5,3,2,0,11,0.41,Fully Furnished,South-East,1,1,4,2,13879000.0
P02426,Delhi,Delhi-Mid-6,Mid,Carpet Area,1098.1,2,1,0,4,5.42,Unfurnished,East,2,1,1,1,10357000.0
P02427,Pune,Pune-Premium-7,Premium,Super built-up Area,433.7,1,1,1,3,3.83,Unfurnished,South,0,1,0,1,4512000.0
P02428,Chennai,Chennai-Premium-4,Premium,Plot Area,1150.2,2,2,1,24,3.3,Unfurnished,North,2,1,2,2,7679000.0
P02429,Hyderabad,Hyderabad-Mid-5,Mid,Super built-up Area,1714.5,3,4,0,18,6.89,Fully Furnished,North-East,1,1,4,3,10325000.0
P02430,Chennai,Chennai-Emerging-2,Emerging,Carpet Area,852.8,2,1,0,20,25.18,Semi-Furnished,East,1,1,1,3,2184000.0
P02431,Delhi,Delhi-Mid-4,Mid,Super built-up Area,2104.3,5,5,1,13,10.93,Unfurnished,East,0,0,3,1,19352000.0
P02432,Pune,Pune-Premium-5,Premium,Carpet Area,2394.4,4,5,1,23,5.35,Unfurnished,North-East,0,1,1,2,18025000.0
P02433,Bengaluru,Bengaluru-Emerging-5,Emerging,Super built-up Area,879.7,2,1,2,4,14.56,Unfurnished,West,2,1,5,3,3656000.0
P02434,Hyderabad,Hyderabad-Mid-2,Mid,Built-up Area,1268.8,2,3,1,12,5.15,Unfurnished,South,0,0,3,0,6939000.0
P02435,Hyderabad,Hyderabad-Premium-8,Premium,Carpet Area,2536.3,5,6,1,16,1.7,Semi-Furnished,North,2,1,2,2,23556000.0
P02436,Chennai,Chennai-Mid-7,Mid,Plot Area,921.0,2,3,0,4,6.48,Semi-Furnished,South,2,0,5,0,5748000.0
P02437,Hyderabad,Hyderabad-Mid-3,Mid,Super built-up Area,1152.1,2,1,0,21,7.6,Unfurnished,North-East,0,0,2,2,4686000.0
P02438,Delhi,Delhi-Emerging-8,Emerging,Plot Area,1549.0,3,2,2,12,22.82,Unfurnished,West,2,0,3,3,6344000.0
P02439,Pune,Pune-Mid-3,Mid,Carpet Area,1516.8,3,3,2,2,8.09,Semi-Furnished,South,2,1,4,1,8624000.0
P02440,Mumbai,Mumbai-Emerging-6,Emerging,Carpet Area,1090.4,2,1,0,4,14.69,Unfurnished,South-East,0,1,1,3,9425000.0
P02441,Bengaluru,Bengaluru-Mid-8,Mid,Carpet Area,1206.2,3,2,0,11,6.66,Semi-Furnished,East,0,1,3,0,6477000.0
P02442,Mumbai,Mumbai-Premium-8,Premium,Built-up Area,1201.1,2,3,2,10,3.75,Fully Furnished,North-East,0,1,2,3,35182000.0
P02443,Pune,Pune-Emerging-8,Emerging,Carpet Area,1453.8,3,3,3,22,13.56,Unfurnished,North,1,1,4,2,4159000.0
P02444,Delhi,Delhi-Mid-1,Mid,Plot Area,1638.5,3,4,1,10,12.12,Fully Furnished,East,0,1,2,3,16045000.0
P02445,Hyderabad,Hyderabad-Premium-7,Premium,Built-up Area,2098.6,4,4,3,12,5.57,Semi-Furnished,South-East,2,1,0,1,19517000.0
P02446,Mumbai,Mumbai-Emerging-2,Emerging,Super built-up Area,1003.7,2,3,0,8,15.17,Unfurnished,West,0,1,4,3,7528000.0
P02447,Delhi,Delhi-Premium-1,Premium,Carpet Area,1618.4,3,4,0,13,3.47,Semi-Furnished,North-East,0,1,3,2,28510000.0
P02448,Chennai,Chennai-Mid-1,Mid,Carpet Area,1165.1,2,1,2,23,11.01,Unfurnished,North-East,1,0,1,3,5757000.0
P02449,Pune,Pune-Emerging-8,Emerging,Plot Area,1224.5,2,1,1,14,13.08,Unfurnished,North-East,1,1,5,2,3661000.0
P02450,Hyderabad,Hyderabad-Premium-6,Premium,Carpet Area,1487.0,3,4,3,22,3.13,Unfurnished,South-East,0,1,5,3,9481000.0
P02451,Chennai,Chennai-Emerging-2,Emerging,Plot Area,1602.5,3,4,1,14,16.43,Unfurnished,North-East,0,1,0,0,3917000.0
P02452,Bengaluru,Bengaluru-Premium-4,Premium,Carpet Area,1011.6,2,3,2,1,5.24,Unfurnished,North-East,2,0,4,2,11528000.0
P02453,Bengaluru,Bengaluru-Premium-5,Premium,Carpet Area,928.5,2,1,1,19,4.8,Unfurnished,South,1,1,3,3,7866000.0
P02454,Mumbai,Mumbai-Premium-3,Premium,Built-up Area,1100.2,2,2,0,20,2.56,Fully Furnished,North-East,1,1,4,0,26662000.0
P02455,Pune,Pune-Premium-1,Premium,Carpet Area,1869.4,3,4,1,22,3.03,Unfurnished,North,0,0,5,2,13863000.0
P02456,Hyderabad,Hyderabad-Emerging-3,Emerging,Carpet Area,1082.5,2,1,1,21,12.36,Unfurnished,North-East,2,1,2,1,2667000.0
P02457,Mumbai,Mumbai-Emerging-8,Emerging,Super built-up Area,2131.6,4,3,1,10,26.43,Semi-Furnished,North,2,1,2,0,21401000.0
P02458,Chennai,Chennai-Mid-1,Mid,Carpet Area,1965.5,4,4,3,22,14.44,Fully Furnished,West,1,1,2,0,9048000.0
P02459,Hyderabad,Hyderabad-Premium-4,Premium,Carpet Area,2149.3,4,3,4,13,4.55,Unfurnished,East,2,0,2,1,19885000.0
P02460,Chennai,Chennai-Premium-3,Premium,Plot Area,1788.9,3,4,1,1,3.81,Unfurnished,North,1,1,3,3,15547000.0
P02461,Pune,Pune-Emerging-3,Emerging,Built-up Area,1085.0,2,3,0,11,14.04,Semi-Furnished,South-East,2,1,5,1,3634000.0
P02462,Bengaluru,Bengaluru-Premium-6,Premium,Super built-up Area,944.7,2,3,2,24,0.63,Unfurnished,West,0,1,0,0,6761000.0
P02463,Bengaluru,Bengaluru-Mid-7,Mid,Super built-up Area,1717.1,3,3,3,1,9.39,Semi-Furnished,North-East,1,1,1,1,10707000.0
P02464,Hyderabad,Hyderabad-Mid-4,Mid,Plot Area,1816.2,4,4,1,0,7.25,Unfurnished,North,2,1,5,0,12423000.0
P02465,Delhi,Delhi-Emerging-8,Emerging,Carpet Area,2142.2,3,3,2,11,25.1,Fully Furnished,East,0,0,0,1,11028000.0
P02466,Chennai,Chennai-Premium-2,Premium,Super built-up Area,1670.8,3,2,3,16,3.69,Semi-Furnished,North-East,2,1,5,2,12749000.0
P02467,Bengaluru,Bengaluru-Mid-2,Mid,Built-up Area,541.9,1,1,1,8,11.31,Fully Furnished,South-East,1,1,0,2,2784000.0
P02468,Delhi,Delhi-Mid-2,Mid,Built-up Area,678.8,1,1,0,17,7.61,Fully Furnished,South-East,0,1,0,1,5781000.0
P02469,Chennai,Chennai-Emerging-5,Emerging,Carpet Area,1313.3,3,3,3,2,12.57,Semi-Furnished,North,0,1,5,2,4079000.0
P02470,Delhi,Delhi-Emerging-8,Emerging,Plot Area,1981.1,4,3,0,24,26.67,Unfurnished,South,0,1,4,1,9343000.0
P02471,Chennai,Chennai-Emerging-3,Emerging,Super built-up Area,617.6,1,1,0,18,14.95,Semi-Furnished,West,2,1,5,2,1549000.0
P02472,Hyderabad,Hyderabad-Mid-6,Mid,Plot Area,1156.8,2,1,1,8,13.28,Semi-Furnished,East,2,1,3,3,5562000.0
P02473,Delhi,Delhi-Premium-7,Premium,Super built-up Area,1045.4,2,2,0,10,0.33,Semi-Furnished,North,0,1,1,1,17187000.0
P02474,Pune,Pune-Mid-6,Mid,Plot Area,3324.4,5,6,3,14,9.42,Fully Furnished,West,1,1,3,1,19943000.0
P02475,Mumbai,Mumbai-Emerging-1,Emerging,Plot Area,1505.6,4,5,2,1,22.21,Semi-Furnished,North-East,0,1,4,3,13563000.0
P02476,Hyderabad,Hyderabad-Mid-6,Mid,Plot Area,907.2,2,3,0,23,13.6,Fully Furnished,South-East,2,0,0,3,2896000.0
P02477,Hyderabad,Hyderabad-Mid-5,Mid,Built-up Area,550.3,1,2,0,20,13.07,Semi-Furnished,West,0,1,1,0,2146000.0
P02478,Chennai,Chennai-Mid-7,Mid,Plot Area,2097.3,3,2,1,10,5.92,Unfurnished,North-East,0,1,3,3,8518000.0
P02479,Mumbai,Mumbai-Mid-5,Mid,Carpet Area,1229.9,2,3,0,1,11.65,Semi-Furnished,South,2,1,0,0,17148000.0
P02480,Pune,Pune-Premium-5,Premium,Carpet Area,1306.2,2,3,2,22,0.46,Unfurnished,West,0,0,0,0,10398000.0
P02481,Delhi,Delhi-Mid-2,Mid,Super built-up Area,522.4,1,2,0,3,13.92,Unfurnished,North-East,1,1,3,1,5246000.0
P02482,Mumbai,Mumbai-Mid-6,Mid,Super built-up Area,1376.8,3,3,2,17,12.01,Fully Furnished,North,2,1,1,0,19145000.0
P02483,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,943.3,2,2,1,4,8.89,Semi-Furnished,North-East,0,1,2,0,4975000.0
P02484,Bengaluru,Bengaluru-Mid-7,Mid,Super built-up Area,1840.0,3,4,1,1,9.4,Unfurnished,North,0,1,5,2,12440000.0
P02485,Mumbai,Mumbai-Premium-1,Premium,Super built-up Area,1648.0,3,4,2,24,5.16,Semi-Furnished,East,1,0,5,0,36150000.0
P02486,Delhi,Delhi-Mid-6,Mid,Plot Area,1542.5,3,4,1,13,10.51,Semi-Furnished,East,2,1,1,2,13453000.0
P02487,Mumbai,Mumbai-Premium-2,Premium,Super built-up Area,1599.0,3,3,1,20,1.35,Unfurnished,South,0,1,4,1,39791000.0
P02488,Pune,Pune-Emerging-8,Emerging,Plot Area,1136.1,2,2,2,24,15.26,Fully Furnished,North,1,1,2,2,2411000.0
P02489,Mumbai,Mumbai-Mid-7,Mid,Carpet Area,1373.2,2,1,1,10,14.48,Semi-Furnished,North-East,1,1,2,1,17178000.0
P02490,Delhi,Delhi-Mid-8,Mid,Plot Area,1570.4,3,3,1,11,13.57,Unfurnished,North-East,0,1,2,1,13744000.0
P02491,Chennai,Chennai-Mid-7,Mid,Super built-up Area,2497.3,4,3,3,2,5.72,Semi-Furnished,East,2,1,3,2,12918000.0
P02492,Hyderabad,Hyderabad-Emerging-7,Emerging,Built-up Area,1706.7,4,5,2,10,13.73,Fully Furnished,South-East,0,1,4,0,6035000.0
P02493,Chennai,Chennai-Mid-7,Mid,Carpet Area,1772.2,3,2,1,16,7.59,Semi-Furnished,North-East,2,1,2,1,9205000.0
P02494,Pune,Pune-Mid-8,Mid,Super built-up Area,1639.0,3,2,0,21,5.73,Unfurnished,East,2,1,2,1,7920000.0
P02495,Bengaluru,Bengaluru-Mid-2,Mid,Plot Area,983.9,2,1,2,6,12.23,Semi-Furnished,South-East,2,0,4,2,5435000.0
P02496,Bengaluru,Bengaluru-Emerging-4,Emerging,Built-up Area,2179.8,3,4,0,14,24.2,Unfurnished,North-East,0,1,5,2,5847000.0
P02497,Chennai,Chennai-Mid-7,Mid,Plot Area,2210.7,4,3,1,11,10.8,Semi-Furnished,North,0,1,5,3,9352000.0
P02498,Mumbai,Mumbai-Mid-1,Mid,Plot Area,2217.2,4,3,3,7,12.93,Semi-Furnished,East,0,1,0,0,37842000.0
P02499,Pune,Pune-Premium-8,Premium,Carpet Area,649.3,1,1,0,17,4.73,Semi-Furnished,West,1,1,4,0,4947000.0
P02500,Bengaluru,Bengaluru-Mid-7,Mid,Built-up Area,1410.3,3,4,2,18,11.09,Semi-Furnished,North-East,0,1,2,3,6566000.0
P02501,Bengaluru,Bengaluru-Mid-4,Mid,Plot Area,1577.4,3,2,0,19,9.38,Semi-Furnished,West,0,1,1,1,7392000.0
P02502,Pune,Pune-Mid-1,Mid,Super built-up Area,2880.8,5,5,3,6,12.3,Semi-Furnished,West,0,1,4,1,16683000.0
P02503,Bengaluru,Bengaluru-Emerging-4,Emerging,Plot Area,2391.4,4,5,0,19,13.38,Fully Furnished,South-East,2,1,5,3,6111000.0
P02504,Mumbai,Mumbai-Mid-7,Mid,Plot Area,994.4,2,2,1,11,7.77,Fully Furnished,South,0,1,1,3,14547000.0
P02505,Pune,Pune-Mid-6,Mid,Super built-up Area,1243.2,3,4,0,19,6.07,Unfurnished,East,2,1,4,2,5057000.0
P02506,Delhi,Delhi-Mid-1,Mid,Super built-up Area,652.9,1,1,0,9,11.12,Unfurnished,West,0,1,1,1,6896000.0
P02507,Delhi,Delhi-Emerging-3,Emerging,Super built-up Area,1668.8,3,3,1,0,15.69,Fully Furnished,West,2,1,2,3,8591000.0
P02508,Hyderabad,Hyderabad-Mid-4,Mid,Carpet Area,1044.7,2,2,0,20,6.24,Semi-Furnished,West,2,1,3,0,5917000.0
P02509,Bengaluru,Bengaluru-Mid-5,Mid,Carpet Area,1128.2,2,3,0,17,6.71,Fully Furnished,North,0,1,1,2,6253000.0
P02510,Mumbai,Mumbai-Premium-2,Premium,Built-up Area,1979.0,4,3,2,13,0.48,Semi-Furnished,North,1,1,5,2,43730000.0
P02511,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,570.9,1,1,0,24,11.88,Unfurnished,North,2,1,3,3,2605000.0
P02512,Chennai,Chennai-Emerging-3,Emerging,Built-up Area,2312.8,4,4,1,17,12.56,Unfurnished,North,0,0,3,1,6588000.0
P02513,Mumbai,Mumbai-Premium-5,Premium,Built-up Area,1150.4,2,1,2,22,5.9,Fully Furnished,North,2,1,4,0,21924000.0
P02514,Mumbai,Mumbai-Mid-4,Mid,Carpet Area,929.0,2,2,0,4,5.74,Fully Furnished,North-East,2,1,4,0,18970000.0
P02515,Delhi,Delhi-Emerging-1,Emerging,Plot Area,856.1,2,3,1,11,26.32,Unfurnished,South-East,1,1,0,2,4625000.0
P02516,Pune,Pune-Mid-8,Mid,Super built-up Area,1027.6,2,1,0,13,10.51,Semi-Furnished,East,1,1,2,1,5402000.0
P02517,Chennai,Chennai-Mid-6,Mid,Plot Area,2491.5,5,5,4,19,5.39,Unfurnished,West,0,1,0,1,12349000.0
P02518,Mumbai,Mumbai-Emerging-2,Emerging,Super built-up Area,2109.3,5,5,1,13,20.94,Fully Furnished,East,2,0,3,1,13794000.0
P02519,Bengaluru,Bengaluru-Mid-7,Mid,Carpet Area,410.2,1,1,0,19,8.52,Semi-Furnished,South-East,2,1,1,3,2682000.0
P02520,Delhi,Delhi-Premium-6,Premium,Super built-up Area,1620.5,3,2,1,9,1.76,Semi-Furnished,North,1,1,1,0,28264000.0
P02521,Delhi,Delhi-Emerging-3,Emerging,Built-up Area,1833.8,3,2,3,17,18.13,Semi-Furnished,North-East,1,1,2,0,8503000.0
